student_id,age,gender,grade_level,study_hours_per_day,uses_ai,ai_usage_time_minutes,ai_tools_used,ai_usage_purpose,ai_dependency_score,ai_generated_content_percentage,ai_prompts_per_week,ai_ethics_score,last_exam_score,assignment_scores_avg,attendance_percentage,concept_understanding_score,study_consistency_index,improvement_rate,sleep_hours,social_media_hours,tutoring_hours,class_participation_score,final_score,passed,performance_category
5858,17,Male,12th,4.0,1,19,ChatGPT+Gemini,Homework,9,25,26,1,87,65.2,92.6,8,9.5,25.3,5.0,5.3,3.7,1,80.0,1,High
5859,24,Female,10th,5.7,1,148,None,Coding,3,76,107,10,51,41.8,57.3,9,3.7,-3.4,6.6,3.4,4.2,5,48.3,1,Low
5860,19,Male,3rd Year,4.9,1,6,None,Doubt Solving,1,21,21,4,33,89.1,64.5,8,9.3,13.9,6.3,4.0,2.2,1,62.2,1,Medium
5861,23,Male,2nd Year,3.6,1,120,ChatGPT+Gemini,None,1,87,61,6,82,97.0,54.2,2,6.6,28.2,5.3,0.5,4.2,6,60.7,1,Medium
5862,17,Female,10th,1.7,0,121,Gemini,None,1,10,71,9,91,35.9,88.0,4,6.4,-3.2,6.7,3.5,4.4,8,56.2,1,Medium
5863,14,Male,12th,3.0,1,136,ChatGPT+Gemini,Coding,9,24,96,4,49,67.4,87.5,3,2.1,-15.4,8.5,1.1,0.1,4,49.9,1,Low
5864,20,Female,1st Year,4.3,1,85,None,Homework,10,78,38,9,96,79.3,96.7,10,7.4,-0.2,7.8,0.7,2.2,2,78.1,1,High
5865,15,Male,11th,5.1,0,129,Gemini,Exam Prep,5,44,72,4,62,34.6,89.9,10,3.8,33.0,6.8,2.9,4.8,10,56.1,1,Medium
5866,22,Female,2nd Year,5.8,1,146,ChatGPT,Notes,3,35,117,7,72,68.8,88.4,1,4.8,8.1,7.6,3.6,0.3,6,52.4,1,Medium
5867,16,Female,2nd Year,3.8,0,59,None,Notes,10,33,21,7,72,95.6,54.2,4,2.3,15.8,7.9,2.2,2.2,8,82.1,1,High
5868,21,Female,12th,3.4,1,68,ChatGPT,Exam Prep,9,33,72,8,48,66.9,81.0,7,3.1,-17.5,7.6,4.1,4.1,3,53.2,1,Medium
5869,21,Male,1st Year,0.6,1,44,ChatGPT,Exam Prep,10,31,30,7,47,73.5,42.5,5,6.6,-5.6,8.3,5.0,2.4,1,51.5,1,Medium
5870,16,Male,1st Year,0.9,1,61,None,Exam Prep,9,24,33,6,97,52.9,41.3,5,6.5,27.1,7.9,3.7,3.6,7,66.6,1,Medium
5871,17,Male,11th,1.4,1,137,None,Coding,6,66,67,3,93,73.1,58.2,6,5.1,22.7,8.1,4.7,4.3,1,76.8,1,High
5872,15,Female,1st Year,0.8,1,122,ChatGPT,Doubt Solving,5,58,109,10,90,92.2,92.2,10,6.7,-13.3,6.6,5.1,1.0,2,90.2,1,High
5873,17,Female,12th,2.7,0,25,ChatGPT+Gemini,Exam Prep,1,56,77,7,68,53.1,56.5,3,8.8,29.2,6.5,5.9,1.1,7,55.3,1,Medium
5874,24,Male,3rd Year,2.4,1,17,ChatGPT+Gemini,Coding,6,28,58,6,55,84.1,95.7,2,1.3,11.9,5.8,3.5,3.7,9,50.3,1,Medium
5875,24,Male,1st Year,4.0,0,58,Gemini,None,5,20,7,10,46,69.9,53.2,7,2.9,-5.0,6.5,0.7,1.8,3,60.3,1,Medium
5876,24,Female,3rd Year,3.4,1,148,ChatGPT,Homework,9,72,52,8,76,48.0,42.8,9,3.7,-10.7,7.5,2.5,1.5,6,57.8,1,Medium
5877,22,Male,3rd Year,3.8,0,45,Copilot,Homework,7,84,104,4,47,57.4,75.6,9,6.2,-9.7,5.6,4.5,3.1,4,49.8,1,Low
5878,15,Male,12th,3.1,0,11,ChatGPT,Exam Prep,3,20,98,7,49,55.1,89.0,3,7.0,5.1,5.1,5.2,4.8,7,52.7,1,Medium
5879,16,Male,2nd Year,2.0,1,112,Claude,Homework,5,70,85,7,63,62.8,74.2,1,6.0,32.6,8.4,1.3,0.9,1,50.4,1,Medium
5880,24,Female,2nd Year,5.7,1,159,Copilot,Exam Prep,6,46,53,3,62,37.9,70.3,2,7.3,2.1,4.1,3.6,3.6,9,35.0,0,Low
5881,24,Female,2nd Year,1.0,1,166,Claude,Homework,2,31,114,8,74,40.6,66.3,8,5.0,19.1,8.7,4.4,3.4,5,70.4,1,Medium
5882,17,Other,10th,5.7,0,54,Copilot,Homework,7,21,69,10,84,56.5,83.0,5,8.2,-11.4,8.3,5.9,3.8,5,67.4,1,Medium
5883,18,Male,2nd Year,2.2,0,9,None,Doubt Solving,9,41,96,2,46,69.3,97.9,9,1.7,-16.2,7.3,2.3,2.7,7,53.9,1,Medium
5884,14,Female,12th,3.3,0,34,Gemini,Doubt Solving,10,10,116,3,20,73.3,58.8,3,6.6,4.7,7.8,0.3,3.9,10,37.5,0,Low
5885,20,Female,11th,1.1,1,79,ChatGPT+Gemini,Homework,9,57,17,1,29,93.7,60.6,1,1.4,-10.1,7.0,5.8,0.0,7,50.2,1,Medium
5886,23,Male,1st Year,0.9,1,5,Gemini,Doubt Solving,5,97,7,2,62,69.8,44.0,3,3.1,-8.3,6.9,0.3,2.9,8,59.4,1,Medium
5887,20,Female,2nd Year,2.9,1,126,Copilot,Exam Prep,8,77,6,1,88,81.1,49.9,4,1.6,-3.8,7.2,1.4,0.7,3,61.5,1,Medium
5888,22,Male,10th,4.6,1,67,ChatGPT,Notes,9,40,95,6,28,63.7,71.6,6,6.3,-16.3,4.0,3.3,3.1,2,44.1,1,Low
5889,17,Male,3rd Year,2.0,1,8,Gemini,Exam Prep,6,85,6,5,86,66.6,58.9,1,2.9,28.1,8.2,0.5,3.7,8,55.5,1,Medium
5890,19,Male,10th,3.6,1,156,Copilot,Doubt Solving,4,24,9,6,48,71.3,89.2,1,1.8,12.5,8.1,5.7,2.2,4,39.6,0,Low
5891,24,Male,12th,2.0,0,70,ChatGPT,Coding,4,15,35,3,21,66.5,77.3,1,8.0,4.4,6.4,3.4,3.4,10,32.9,0,Low
5892,15,Female,11th,2.6,1,133,ChatGPT+Gemini,Homework,3,96,61,7,33,51.7,83.9,6,1.0,-0.1,5.2,2.2,4.8,1,35.9,0,Low
5893,17,Male,2nd Year,5.5,1,43,Copilot,Doubt Solving,9,65,113,4,81,98.4,66.5,5,5.9,-19.9,5.7,2.2,4.8,2,77.2,1,High
5894,15,Male,2nd Year,5.2,0,63,Claude,None,10,69,50,1,74,73.3,46.0,8,9.3,32.2,6.1,0.1,1.5,2,70.9,1,Medium
5895,23,Male,10th,3.3,1,66,Claude,None,6,33,94,3,48,54.2,73.7,8,8.1,25.7,4.8,4.9,1.0,6,63.1,1,Medium
5896,18,Female,12th,1.8,1,43,Claude,Doubt Solving,8,45,30,5,24,85.9,55.6,8,6.4,23.9,7.0,2.5,3.2,7,65.7,1,Medium
5897,20,Female,10th,1.6,0,115,ChatGPT,Doubt Solving,2,47,9,7,88,41.5,71.3,4,1.9,-9.5,4.8,0.1,2.4,9,60.9,1,Medium
5898,14,Female,10th,5.7,1,141,ChatGPT,None,4,36,83,9,85,99.5,46.7,4,8.1,-16.9,7.4,4.8,0.5,3,72.4,1,Medium
5899,23,Female,11th,1.6,1,136,Gemini,Exam Prep,2,21,114,5,58,85.2,86.8,3,4.0,-16.1,6.8,5.5,0.5,5,61.4,1,Medium
5900,23,Male,12th,4.9,0,150,ChatGPT,Homework,3,79,34,1,42,36.8,64.0,6,2.4,12.2,8.2,3.9,1.5,9,41.4,1,Low
5901,20,Male,11th,2.5,1,56,Copilot,Notes,2,6,28,5,35,89.4,79.9,10,9.9,18.2,6.0,5.9,5.0,7,71.0,1,Medium
5902,23,Female,12th,5.9,1,56,Claude,None,9,46,93,1,41,48.1,69.5,8,1.8,39.9,8.5,3.2,1.7,6,58.1,1,Medium
5903,19,Male,2nd Year,2.5,0,142,ChatGPT+Gemini,None,9,76,48,7,48,74.6,68.0,7,7.5,11.3,7.3,0.5,0.4,8,60.7,1,Medium
5904,19,Male,1st Year,2.4,0,6,None,None,6,16,30,9,88,41.6,62.9,5,4.2,-0.1,4.0,5.8,1.8,6,54.1,1,Medium
5905,21,Female,3rd Year,4.0,1,147,Claude,Doubt Solving,7,2,96,6,31,79.8,69.0,4,8.6,20.8,6.2,1.8,1.1,7,43.1,1,Low
5906,21,Male,1st Year,5.8,1,18,Copilot,Coding,5,11,119,4,32,83.0,76.8,3,5.9,18.6,8.8,4.3,1.8,1,53.1,1,Medium
5907,19,Male,12th,5.9,1,133,None,None,10,69,103,6,27,89.6,53.4,3,9.0,-18.6,8.8,3.0,2.6,5,46.0,1,Low
5908,16,Male,1st Year,4.4,0,178,ChatGPT+Gemini,Homework,1,75,112,1,43,64.1,82.9,8,6.0,-12.6,6.9,1.1,4.7,8,51.7,1,Medium
5909,18,Male,10th,4.7,0,38,Gemini,Notes,4,74,67,4,56,68.7,69.1,4,3.9,21.5,7.3,2.3,0.1,8,40.0,1,Low
5910,15,Female,2nd Year,3.6,0,70,ChatGPT,None,4,18,97,6,55,45.1,77.0,1,9.6,-15.1,5.2,2.4,3.7,6,41.6,1,Low
5911,18,Female,3rd Year,4.7,1,24,Copilot,Coding,8,30,16,2,92,66.1,68.4,5,5.1,28.4,5.6,4.5,0.1,5,75.0,1,Medium
5912,22,Female,3rd Year,5.2,1,101,None,None,5,1,97,3,34,67.2,49.8,2,8.7,34.5,6.0,1.7,0.5,8,47.2,1,Low
5913,23,Female,3rd Year,3.2,1,150,ChatGPT,Notes,3,95,95,4,78,86.6,59.7,10,8.6,-8.0,6.1,6.0,2.1,3,75.4,1,High
5914,14,Male,2nd Year,3.9,1,10,Gemini,Notes,1,17,96,6,24,79.8,60.4,3,6.1,10.3,7.5,5.0,4.3,9,42.9,1,Low
5915,23,Male,1st Year,3.5,1,161,ChatGPT+Gemini,None,1,54,36,3,34,78.9,64.3,5,5.5,-1.1,4.4,3.7,2.8,10,45.6,1,Low
5916,18,Male,3rd Year,3.6,1,30,None,Homework,5,3,94,1,37,32.1,59.1,4,3.7,11.3,4.2,3.1,3.2,6,34.9,0,Low
5917,19,Male,3rd Year,5.4,0,165,Copilot,Exam Prep,8,21,89,6,24,68.2,80.5,3,6.0,17.0,6.6,4.5,0.2,4,42.9,1,Low
5918,24,Other,12th,2.5,0,117,ChatGPT+Gemini,Coding,9,77,94,8,36,99.5,99.7,2,6.2,-19.3,6.9,5.7,4.2,10,52.7,1,Medium
5919,20,Female,10th,1.6,0,113,None,None,10,77,94,8,41,82.7,82.4,10,3.2,33.7,5.9,6.0,1.6,4,72.2,1,Medium
5920,22,Male,12th,3.0,0,173,None,Doubt Solving,10,100,27,4,83,88.4,97.5,8,8.2,2.2,7.7,5.2,0.8,9,80.5,1,High
5921,19,Male,1st Year,1.6,1,139,Copilot,Notes,2,92,37,6,47,64.6,84.3,7,4.0,-8.5,4.8,0.2,0.2,9,53.8,1,Medium
5922,18,Male,2nd Year,3.2,0,8,Gemini,Coding,5,33,107,1,32,88.2,75.2,9,7.8,-18.1,9.0,5.8,4.3,5,54.6,1,Medium
5923,20,Male,2nd Year,5.5,1,140,Gemini,Homework,4,47,119,6,64,87.2,82.3,1,9.9,39.6,5.8,4.4,2.1,2,49.9,1,Low
5924,14,Male,12th,3.9,0,19,Gemini,Coding,3,69,9,1,53,67.1,89.0,1,10.0,25.6,5.7,3.7,3.8,5,45.8,1,Low
5925,24,Female,11th,5.2,0,58,ChatGPT,Doubt Solving,8,75,71,4,73,69.8,90.0,10,8.8,7.4,6.0,1.1,2.7,10,78.1,1,High
5926,18,Female,12th,1.4,0,84,Claude,Doubt Solving,2,23,109,9,52,33.6,47.7,4,8.7,32.0,8.2,0.8,2.9,2,36.3,0,Low
5927,15,Female,11th,5.5,0,149,ChatGPT+Gemini,Homework,2,44,99,6,35,89.7,77.5,4,8.3,7.4,5.1,2.7,4.8,9,53.2,1,Medium
5928,17,Male,12th,3.8,1,64,Copilot,Coding,5,92,82,4,62,39.4,49.6,8,7.3,21.3,6.3,4.3,3.3,2,59.8,1,Medium
5929,20,Male,11th,0.7,1,59,ChatGPT+Gemini,None,10,9,27,10,80,51.1,83.8,4,2.7,37.4,5.3,4.5,3.0,1,58.8,1,Medium
5930,18,Female,11th,4.0,1,124,Claude,Exam Prep,10,45,68,4,22,82.1,40.3,6,2.0,22.4,4.2,3.3,2.8,5,51.6,1,Medium
5931,19,Female,3rd Year,5.7,1,40,ChatGPT,Exam Prep,10,35,87,4,78,51.1,78.5,5,6.1,-5.6,5.8,4.8,2.7,2,64.0,1,Medium
5932,15,Female,3rd Year,0.9,0,80,ChatGPT,None,1,97,116,10,39,65.4,42.9,10,7.1,36.0,4.4,3.5,4.8,6,55.2,1,Medium
5933,16,Female,11th,3.7,1,172,Claude,Notes,7,50,6,7,51,40.8,94.1,6,4.6,-18.7,8.9,2.6,1.7,4,57.5,1,Medium
5934,20,Female,11th,5.5,0,3,None,None,9,31,83,9,40,50.4,84.6,5,9.5,35.2,4.7,2.2,0.2,10,48.3,1,Low
5935,24,Female,10th,0.6,1,69,Copilot,Notes,2,31,1,6,65,81.4,95.2,8,3.3,37.7,8.9,1.7,0.5,5,73.2,1,Medium
5936,15,Male,11th,4.0,1,172,Claude,Coding,10,14,56,7,88,59.3,69.1,3,3.3,-14.5,6.3,4.9,4.0,10,60.1,1,Medium
5937,19,Female,3rd Year,3.1,0,82,ChatGPT,None,1,8,106,4,21,69.4,40.2,4,8.8,-16.6,4.8,1.3,4.6,8,48.0,1,Low
5938,18,Male,11th,2.4,1,93,None,Notes,9,57,9,5,90,55.0,96.1,3,5.6,30.3,5.3,5.4,0.4,7,60.7,1,Medium
5939,23,Male,2nd Year,4.0,1,150,ChatGPT,Doubt Solving,2,35,81,9,93,95.1,56.1,3,1.3,-18.5,5.9,1.8,0.5,7,73.2,1,Medium
5940,14,Female,10th,0.8,0,159,None,Homework,9,21,97,8,71,89.9,60.1,2,2.8,28.3,7.4,2.6,0.5,4,50.0,1,Low
5941,24,Male,11th,4.6,0,62,ChatGPT+Gemini,Notes,8,12,13,10,20,37.9,73.2,6,6.1,1.2,7.6,0.9,0.9,9,36.3,0,Low
5942,23,Male,3rd Year,0.5,0,7,Copilot,None,7,40,119,2,99,98.4,53.0,1,3.9,-18.7,5.1,0.7,0.6,9,75.4,1,High
5943,24,Male,3rd Year,2.2,1,119,Copilot,Exam Prep,1,77,73,8,47,86.7,97.6,3,5.4,18.6,5.0,0.8,1.9,2,58.5,1,Medium
5944,17,Male,1st Year,3.3,0,84,ChatGPT,None,4,25,101,3,80,41.1,47.8,3,8.1,-3.2,8.6,4.4,2.0,5,56.9,1,Medium
5945,24,Male,3rd Year,2.6,1,90,Claude,Doubt Solving,7,60,31,2,45,32.9,60.0,1,5.5,-10.9,6.3,4.1,2.6,4,35.1,0,Low
5946,15,Male,10th,2.2,1,152,ChatGPT,Exam Prep,6,43,52,2,98,92.5,97.7,1,5.2,12.8,5.8,4.2,3.9,7,75.2,1,High
5947,17,Male,3rd Year,5.1,1,160,ChatGPT+Gemini,Notes,1,88,2,4,31,83.0,99.5,10,2.6,-18.3,7.1,5.1,2.9,3,55.0,1,Medium
5948,14,Male,2nd Year,5.6,0,115,Claude,None,7,85,118,1,21,49.3,78.5,10,2.3,3.6,6.7,1.2,0.4,2,44.3,1,Low
5949,15,Other,12th,5.3,1,105,ChatGPT,Notes,2,29,47,5,93,96.6,87.1,6,4.9,17.0,8.5,1.6,4.0,10,90.4,1,High
5950,21,Male,2nd Year,3.4,0,143,None,Doubt Solving,8,76,7,7,40,93.4,74.6,9,2.9,23.5,4.8,5.8,3.7,9,66.9,1,Medium
5951,19,Male,2nd Year,5.4,1,163,None,Exam Prep,2,95,8,2,74,44.9,67.9,3,4.6,11.0,6.3,0.6,3.8,3,49.2,1,Low
5952,15,Female,10th,5.6,1,71,Copilot,Homework,4,36,74,5,35,57.9,60.7,9,6.1,-16.3,5.0,1.7,2.9,5,53.4,1,Medium
5953,19,Female,10th,2.8,1,79,ChatGPT+Gemini,Homework,6,57,15,4,56,33.3,54.1,7,2.0,25.8,4.5,5.8,2.1,2,50.3,1,Medium
5954,23,Female,1st Year,2.1,1,6,ChatGPT,Doubt Solving,8,82,97,6,64,51.6,56.0,3,2.8,3.3,5.4,3.3,0.9,3,50.9,1,Medium
5955,22,Male,3rd Year,1.0,1,68,ChatGPT,None,3,34,87,1,58,64.7,69.2,1,8.7,-9.2,4.3,5.6,4.7,4,45.1,1,Low
5956,20,Female,1st Year,3.1,0,86,None,Notes,6,48,30,1,60,34.4,96.6,5,6.7,-4.1,7.0,4.8,4.3,7,45.7,1,Low
5957,22,Female,10th,5.7,1,7,None,None,6,58,4,2,41,53.6,92.2,10,7.7,20.0,8.3,5.7,1.2,1,55.2,1,Medium
5958,18,Female,3rd Year,3.6,0,130,None,Doubt Solving,1,92,96,4,68,40.6,59.6,2,5.4,-8.1,5.5,4.4,1.6,8,44.0,1,Low
5959,20,Female,10th,4.2,1,162,None,Exam Prep,6,6,93,1,36,94.6,97.1,2,7.2,-14.7,7.2,1.6,0.3,9,54.4,1,Medium
5960,24,Female,10th,1.1,0,113,Gemini,Homework,1,34,118,5,45,88.1,49.5,5,4.9,17.3,4.6,4.6,3.7,3,58.1,1,Medium
5961,20,Female,12th,1.3,1,35,Claude,Notes,9,38,93,6,57,83.6,72.6,10,2.2,18.8,5.2,2.4,3.3,7,70.2,1,Medium
5962,16,Female,2nd Year,3.1,1,99,Gemini,Exam Prep,4,5,78,10,57,84.2,81.4,5,4.9,6.7,7.4,1.0,3.9,6,65.9,1,Medium
5963,20,Male,1st Year,5.7,1,78,Copilot,Homework,5,77,38,4,60,31.0,96.5,10,6.6,10.3,8.6,1.5,0.5,3,49.6,1,Low
5964,14,Female,1st Year,2.5,1,29,Claude,Homework,1,91,15,7,86,72.2,54.1,7,3.3,29.9,4.1,1.8,0.5,3,64.8,1,Medium
5965,22,Female,11th,5.3,1,14,ChatGPT+Gemini,Coding,1,64,89,5,92,71.4,58.5,6,7.3,0.3,7.2,0.6,4.3,3,85.4,1,High
5966,23,Male,12th,1.2,1,86,Claude,Notes,9,84,63,9,84,99.5,47.0,3,2.2,31.8,7.5,2.4,3.4,9,69.9,1,Medium
5967,19,Other,10th,3.9,0,57,None,Doubt Solving,6,26,75,9,75,74.3,60.2,3,3.1,32.4,7.0,5.7,1.5,10,55.2,1,Medium
5968,18,Male,10th,3.8,1,155,ChatGPT,Coding,10,85,82,4,38,75.5,90.3,5,7.5,10.7,6.1,1.2,2.2,9,50.6,1,Medium
5969,20,Male,12th,5.2,1,169,ChatGPT,Homework,10,10,46,10,33,56.7,65.0,2,3.1,-19.0,8.9,5.9,2.1,10,36.1,0,Low
5970,18,Female,3rd Year,0.5,1,96,ChatGPT,Notes,6,8,58,6,85,65.0,99.3,3,6.7,35.3,5.4,2.9,2.4,10,65.8,1,Medium
5971,23,Male,1st Year,1.5,0,145,Claude,Notes,5,9,98,2,90,57.7,63.8,10,7.4,-11.6,6.3,4.6,1.9,10,71.8,1,Medium
5972,18,Male,10th,1.7,0,132,ChatGPT,Coding,6,53,19,2,57,93.8,83.1,1,2.9,11.6,7.4,0.7,4.8,6,57.6,1,Medium
5973,24,Male,11th,5.7,1,136,ChatGPT,Exam Prep,8,42,20,3,62,44.2,64.0,1,5.5,20.3,4.0,5.2,1.7,2,42.7,1,Low
5974,23,Male,1st Year,1.3,0,101,None,Exam Prep,7,49,52,10,29,40.5,54.3,9,9.5,-14.3,5.8,3.5,1.9,4,53.3,1,Medium
5975,24,Male,2nd Year,0.7,1,114,Gemini,Doubt Solving,7,45,100,2,41,99.8,50.7,3,6.3,25.0,6.0,0.8,4.2,10,60.1,1,Medium
5976,20,Male,12th,3.4,0,136,ChatGPT,Notes,9,62,78,9,94,95.2,50.4,5,1.3,16.8,4.1,3.0,0.0,7,73.8,1,Medium
5977,23,Male,1st Year,3.4,0,17,Gemini,None,9,48,53,4,83,71.5,78.8,3,2.8,20.4,4.1,4.1,3.9,6,52.1,1,Medium
5978,20,Other,2nd Year,5.1,0,142,Copilot,Coding,9,94,48,5,64,84.1,44.4,10,8.4,-10.8,8.9,2.5,1.2,6,69.2,1,Medium
5979,24,Other,11th,5.7,1,77,Claude,Homework,1,95,15,2,93,37.8,78.3,3,5.3,-3.7,4.5,1.9,2.9,8,50.1,1,Medium
5980,16,Male,3rd Year,3.5,1,61,Gemini,Exam Prep,6,30,15,8,37,83.8,64.9,9,1.6,-1.8,5.2,1.8,1.3,10,56.8,1,Medium
5981,16,Female,12th,5.6,0,162,None,Coding,5,62,22,8,88,62.5,79.8,7,4.2,-11.0,4.7,3.2,4.4,6,68.8,1,Medium
5982,23,Male,3rd Year,4.5,0,39,Claude,Doubt Solving,8,7,107,7,30,87.9,41.3,10,7.4,14.0,6.6,2.6,4.6,7,62.3,1,Medium
5983,16,Male,10th,2.0,1,178,Claude,Doubt Solving,10,39,67,7,46,66.1,48.3,1,7.7,-15.4,7.7,4.4,0.9,7,42.4,1,Low
5984,19,Male,3rd Year,5.6,1,123,ChatGPT+Gemini,None,8,59,92,7,46,80.9,92.4,2,6.3,-4.6,4.4,5.7,4.4,7,60.7,1,Medium
5985,19,Other,10th,4.2,1,59,Gemini,Notes,8,50,36,8,79,53.8,100.0,7,7.8,25.7,6.9,1.1,0.7,1,62.1,1,Medium
5986,16,Female,2nd Year,2.8,1,55,ChatGPT,Doubt Solving,5,4,23,4,55,81.2,90.5,1,4.8,-5.8,5.8,3.1,2.2,10,64.3,1,Medium
5987,16,Male,1st Year,4.2,1,83,None,Doubt Solving,10,30,60,6,76,49.0,47.5,1,5.3,-8.3,6.5,2.9,0.1,8,55.7,1,Medium
5988,21,Male,11th,2.7,1,40,None,None,10,6,7,8,32,96.8,52.1,6,4.9,-11.5,5.3,2.4,2.0,7,60.0,1,Medium
5989,21,Male,2nd Year,1.1,1,16,ChatGPT+Gemini,None,1,44,107,8,47,76.9,50.6,10,3.6,17.0,8.3,4.5,0.4,1,65.1,1,Medium
5990,20,Female,11th,4.5,1,104,Gemini,Exam Prep,4,46,68,4,85,63.5,92.1,2,6.9,7.2,6.3,2.7,3.3,10,56.6,1,Medium
5991,23,Female,3rd Year,5.0,0,24,None,Exam Prep,7,13,106,1,26,72.4,89.6,9,7.0,-6.8,4.8,0.6,3.4,5,49.9,1,Low
5992,17,Male,11th,4.5,0,125,Gemini,Doubt Solving,2,24,28,2,89,73.2,64.7,7,8.8,-7.8,8.0,3.0,0.6,7,72.3,1,Medium
5993,17,Female,3rd Year,1.8,1,92,Copilot,None,7,84,114,4,38,89.8,47.4,7,3.9,39.3,7.8,4.5,4.0,7,60.3,1,Medium
5994,16,Male,11th,5.8,1,136,ChatGPT,Notes,5,46,9,9,34,69.1,93.3,10,6.8,-16.0,6.4,5.8,1.1,2,55.0,1,Medium
5995,18,Female,12th,0.6,0,150,Copilot,Exam Prep,6,92,55,3,65,69.4,74.9,5,4.1,24.6,7.6,0.7,1.5,8,58.7,1,Medium
5996,16,Female,2nd Year,2.3,1,117,Claude,Exam Prep,6,45,113,5,71,71.1,98.6,5,9.1,34.9,7.0,3.8,0.6,1,64.8,1,Medium
5997,21,Male,12th,1.9,1,1,ChatGPT,None,5,44,107,1,43,84.1,56.9,3,3.9,6.7,4.8,2.1,4.2,3,51.1,1,Medium
5998,20,Female,1st Year,0.8,1,44,Copilot,Doubt Solving,10,30,72,5,73,64.4,42.2,8,8.1,8.9,9.0,1.4,2.5,3,66.4,1,Medium
5999,16,Female,1st Year,2.7,0,118,Copilot,Notes,7,51,21,1,72,44.9,98.9,10,8.5,31.2,7.9,3.6,4.3,8,66.2,1,Medium
6000,22,Male,10th,3.9,1,165,ChatGPT,Doubt Solving,4,3,9,6,75,59.3,61.2,4,4.2,-19.1,7.3,2.4,2.1,3,52.3,1,Medium
6001,18,Male,10th,5.4,0,133,Gemini,Homework,1,45,83,1,41,56.3,66.9,2,2.9,-8.6,8.2,0.4,2.0,1,37.8,0,Low
6002,22,Female,10th,5.9,1,175,Claude,Homework,9,28,19,2,89,34.1,45.2,1,1.7,22.8,8.6,5.4,2.3,9,41.8,1,Low
6003,20,Male,1st Year,4.9,0,171,ChatGPT+Gemini,None,7,48,50,9,66,86.0,75.6,4,9.2,10.9,6.9,2.6,2.4,2,60.5,1,Medium
6004,20,Male,11th,3.1,1,6,None,Notes,9,64,90,3,23,88.5,55.6,2,6.9,38.0,6.9,5.8,1.9,1,48.2,1,Low
6005,19,Male,3rd Year,4.5,0,65,ChatGPT+Gemini,Homework,9,95,116,9,53,48.7,80.9,10,8.4,-7.3,4.1,1.3,2.3,8,53.1,1,Medium
6006,15,Female,11th,5.1,0,157,ChatGPT+Gemini,None,7,0,101,4,70,52.7,85.6,6,6.6,33.2,6.1,0.3,2.4,6,61.6,1,Medium
6007,22,Female,2nd Year,3.1,0,75,Claude,Notes,2,67,9,5,46,52.5,57.3,10,2.4,40.0,6.5,0.2,5.0,6,58.1,1,Medium
6008,19,Female,1st Year,4.8,0,51,ChatGPT,Homework,2,83,82,7,41,66.2,66.5,10,3.7,-19.9,5.2,3.7,3.2,9,59.4,1,Medium
6009,21,Female,3rd Year,3.2,1,93,ChatGPT,Coding,4,58,40,4,73,62.8,60.7,7,4.0,-2.7,5.8,5.0,4.3,3,64.1,1,Medium
6010,14,Male,3rd Year,2.6,0,35,ChatGPT,Exam Prep,9,36,93,10,35,92.1,98.7,8,4.9,38.9,5.8,3.8,2.4,3,61.9,1,Medium
6011,18,Female,3rd Year,3.4,1,34,ChatGPT+Gemini,None,7,77,79,10,76,64.6,90.9,1,1.5,33.9,5.8,4.9,2.9,10,54.8,1,Medium
6012,14,Female,10th,4.2,1,65,Gemini,Doubt Solving,9,51,39,6,88,42.5,65.3,9,7.0,-14.2,8.8,3.1,0.2,3,67.8,1,Medium
6013,23,Male,3rd Year,4.5,1,177,Copilot,Notes,4,77,75,9,78,82.3,70.8,9,3.4,-4.6,6.9,0.7,1.4,8,71.9,1,Medium
6014,24,Male,3rd Year,2.5,0,130,ChatGPT+Gemini,Homework,9,1,117,8,60,90.8,99.0,4,5.3,17.6,5.6,4.8,4.0,7,67.7,1,Medium
6015,21,Male,1st Year,3.6,1,105,Claude,Coding,7,20,4,1,52,72.7,56.3,1,1.5,-5.1,5.5,2.2,1.7,6,49.9,1,Low
6016,21,Female,11th,5.5,0,75,ChatGPT,Homework,8,28,42,6,64,83.5,93.1,8,7.3,3.5,8.2,4.2,3.6,8,71.4,1,Medium
6017,14,Female,11th,5.9,1,3,Copilot,Coding,1,75,114,9,88,45.7,96.5,3,5.9,-4.8,7.2,0.7,0.1,7,57.1,1,Medium
6018,22,Female,12th,1.7,0,54,ChatGPT,Doubt Solving,9,81,66,3,42,93.0,67.6,1,9.1,-2.1,8.3,1.7,2.8,1,48.7,1,Low
6019,15,Other,12th,1.6,1,179,ChatGPT,Exam Prep,8,37,23,3,65,35.3,54.9,3,2.8,0.5,7.2,2.5,4.9,9,40.5,1,Low
6020,22,Male,2nd Year,4.2,1,19,ChatGPT,Exam Prep,1,31,117,10,51,92.9,49.3,2,9.6,11.5,8.6,5.8,3.6,10,49.5,1,Low
6021,14,Female,1st Year,2.8,1,18,None,Coding,8,40,89,5,71,55.5,44.4,10,9.2,26.8,6.0,3.8,3.5,6,66.5,1,Medium
6022,23,Female,12th,0.6,0,135,Gemini,None,5,21,30,9,97,36.3,50.9,7,3.7,13.0,8.2,4.2,2.4,3,70.0,1,Medium
6023,22,Male,12th,2.4,0,26,Copilot,Homework,3,99,110,3,52,42.7,60.2,6,9.1,-5.2,4.9,4.7,1.4,10,41.7,1,Low
